ID 	nb 	source 	last_update 	data 	taxonomy
Mycobacterium_avium_subsp_paratuberculosis_s5_GCA_000330785.1 	2694 	ensemblgenomes 	2015-02-18.045627 	data 	cellular organisms;Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Mycobacteriaceae;Mycobacterium;Mycobacterium avium complex (MAC);Mycobacterium avium;Mycobacterium avium subsp. paratuberculosis;Mycobacterium;Avium
Mycobacterium_bovis_AF2122_97_uid57695 	2695 	NCBI 	2015-02-18.045633 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_bovis_BCG_Korea_1168P_uid189029 	2696 	NCBI 	2015-02-18.045640 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_bovis_BCG_Mexico_uid86889 	2697 	NCBI 	2015-02-18.045647 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_bovis_BCG_Pasteur_1173P2_uid58781 	2698 	NCBI 	2015-02-18.045654 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_bovis_BCG_Tokyo_172_uid59281 	2699 	NCBI 	2015-02-18.045700 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_bovis_bcg_str_pasteur_1173p2_GCA_000009445.1 	2700 	ensemblgenomes 	2015-02-20.002333 	data 	cellular organisms;Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis complex;Mycobacterium bovis;Mycobacterium bovis BCG;Mycobacterium;Bovis
Mycobacterium_bovis_bcg_str_tokyo_172_GCA_000010685.1 	2701 	ensemblgenomes 	2015-02-18.045714 	data 	cellular organisms;Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis complex;Mycobacterium bovis;Mycobacterium bovis BCG;Mycobacterium;Bovis
Mycobacterium_canettii_CIPT_140010059_uid70731 	2702 	NCBI 	2015-02-18.045720 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_canettii_CIPT_140060008_uid184829 	2703 	NCBI 	2015-02-18.045727 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_canettii_CIPT_140070008_uid184832 	2704 	NCBI 	2015-02-18.045734 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_canettii_CIPT_140070010_uid184828 	2705 	NCBI 	2015-02-18.045741 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_canettii_CIPT_140070017_uid184830 	2706 	NCBI 	2015-02-18.045747 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_canettii_cipt_140070017_GCA_000328825.1 	2707 	ensemblgenomes 	2015-02-23.102251 	data 	cellular organisms;Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis complex;Mycobacterium canettii;Mycobacterium;Canettii
Mycobacterium_canettii_uid70731 	2708 	NCBI 	2015-02-18.045801 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_chubuense_NBB4_uid168322 	2709 	NCBI 	2015-02-18.045808 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium
Mycobacterium_gilvum_PYR_GCK_uid59421 	2710 	NCBI 	2015-02-18.045814 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium
Mycobacterium_gilvum_Spyr1_uid61403 	2711 	NCBI 	2015-02-18.045821 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium
Mycobacterium_hassiacum_dsm_44199_GCA_000300375.1 	2712 	ensemblgenomes 	2015-02-18.045828 	data 	cellular organisms;Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Mycobacteriaceae;Mycobacterium;Mycobacterium hassiacum;Mycobacterium;Hassiacum
Mycobacterium_indicus_pranii_MTCC_9506_uid175523 	2713 	NCBI 	2015-02-18.045835 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium avium complex (MAC)
Mycobacterium_intracellulare_ATCC_13950_uid167994 	2714 	NCBI 	2015-02-18.045841 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium avium complex (MAC)
Mycobacterium_intracellulare_MOTT_02_uid89387 	2715 	NCBI 	2015-02-18.045848 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium avium complex (MAC)
Mycobacterium_intracellulare_MOTT_64_uid89385 	2716 	NCBI 	2015-02-18.045855 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium avium complex (MAC)
Mycobacterium_intracellulare_atcc_13950_GCA_000277125.1 	2717 	ensemblgenomes 	2015-02-20.181838 	data 	cellular organisms;Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Mycobacteriaceae;Mycobacterium;Mycobacterium avium complex (MAC);Mycobacterium intracellulare;Mycobacterium;Intracellulare
Mycobacterium_intracellulare_mott_02_GCA_000277145.1 	2718 	ensemblgenomes 	2015-02-20.014630 	data 	cellular organisms;Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Mycobacteriaceae;Mycobacterium;Mycobacterium avium complex (MAC);Mycobacterium intracellulare;Mycobacterium;Intracellulare
Mycobacterium_kansasii_ATCC_12478_uid55385 	2719 	NCBI 	2015-02-18.045908 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium
Mycobacterium_leprae_Br4923_uid59293 	2720 	NCBI 	2015-02-18.045915 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium
Mycobacterium_leprae_TN_uid57697 	2721 	NCBI 	2015-02-18.045921 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium
Mycobacterium_liflandii_128FXT_uid59005 	2722 	NCBI 	2015-02-18.045928 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium
Mycobacterium_marinum_M_uid59423 	2723 	NCBI 	2015-02-18.045935 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium
Mycobacterium_massiliense_GO_06_uid170732 	2724 	NCBI 	2015-02-18.045942 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium abscessus
Mycobacterium_rhodesiae_NBB3_uid75107 	2725 	NCBI 	2015-02-18.045948 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium
Mycobacterium_smegmatis_JS623_uid184820 	2726 	NCBI 	2015-02-18.045955 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium
Mycobacterium_smegmatis_MC2_155_uid171958 	2727 	NCBI 	2015-02-18.050002 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium
Mycobacterium_smegmatis_MC2_155_uid57701 	2728 	NCBI 	2015-02-18.050009 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium
Mycobacterium_tuberculosis_Beijing_NITR203_uid197218 	2729 	NCBI 	2015-02-18.050015 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_tuberculosis_CAS_NITR204_uid202217 	2730 	NCBI 	2015-02-18.050022 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_tuberculosis_CCDC5079_uid161943 	2731 	NCBI 	2015-02-18.050029 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_tuberculosis_CCDC5079_uid203790 	2732 	NCBI 	2015-02-18.050036 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_tuberculosis_CCDC5180_uid161941 	2733 	NCBI 	2015-02-18.050042 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_tuberculosis_CDC1551_uid57775 	2734 	NCBI 	2015-02-18.050049 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_tuberculosis_CTRI_2_uid161997 	2735 	NCBI 	2015-02-18.050056 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_tuberculosis_EAI5_NITR206_uid202218 	2736 	NCBI 	2015-02-18.050102 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_tuberculosis_EAI5_uid212307 	2737 	NCBI 	2015-02-18.050109 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_tuberculosis_Erdman___ATCC_35801_uid193763 	2738 	NCBI 	2015-02-18.050116 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_tuberculosis_F11_uid58417 	2739 	NCBI 	2015-02-18.050122 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_tuberculosis_H37Ra_uid58853 	2740 	NCBI 	2015-02-18.050129 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_tuberculosis_H37Rv_uid170532 	2741 	NCBI 	2015-02-18.050136 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_tuberculosis_H37Rv_uid57777 	2742 	NCBI 	2015-02-18.050143 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_tuberculosis_Haarlem3_NITR202_uid202216 	2743 	NCBI 	2015-02-18.050149 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_tuberculosis_Haarlem_uid54453 	2744 	NCBI 	2015-02-18.050156 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_tuberculosis_KZN_1435_uid59069 	2745 	NCBI 	2015-02-18.050203 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_tuberculosis_KZN_4207_uid83619 	2746 	NCBI 	2015-02-18.050209 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_tuberculosis_KZN_605_uid54947 	2747 	NCBI 	2015-02-18.050216 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_tuberculosis_RGTB327_uid157907 	2748 	NCBI 	2015-02-18.050223 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_tuberculosis_RGTB423_uid162179 	2749 	NCBI 	2015-02-18.050230 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_tuberculosis_UT205_uid162183 	2750 	NCBI 	2015-02-18.050236 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_tuberculosis_c_GCA_000152505.1 	2751 	ensemblgenomes 	2015-02-18.050243 	data 	cellular organisms;Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis complex;Mycobacterium tuberculosis;Mycobacterium;Tuberculosis
Mycobacterium_tuberculosis_cdc1551a_GCA_000190335.1 	2752 	ensemblgenomes 	2015-02-18.050250 	data 	cellular organisms;Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis complex;Mycobacterium tuberculosis;Mycobacterium;Tuberculosis
Mycobacterium_tuberculosis_ctri_2_GCA_000224435.1 	2753 	ensemblgenomes 	2015-02-20.050227 	data 	cellular organisms;Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis complex;Mycobacterium tuberculosis;Mycobacterium;Tuberculosis
Mycobacterium_tuberculosis_kzn_605_GCA_000154605.2 	2754 	ensemblgenomes 	2015-02-18.072459 	data 	cellular organisms;Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis complex;Mycobacterium tuberculosis;Mycobacterium;Tuberculosis
Mycobacterium_tuberculosis_rgtb327_GCA_000277085.1 	2755 	ensemblgenomes 	2015-02-17.164707 	data 	cellular organisms;Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis complex;Mycobacterium tuberculosis;Mycobacterium;Tuberculosis
Mycobacterium_tuberculosis_rgtb423_GCA_000277105.1 	2756 	ensemblgenomes 	2015-02-18.050310 	data 	cellular organisms;Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis complex;Mycobacterium tuberculosis;Mycobacterium;Tuberculosis
Mycobacterium_tuberculosis_sumu001_GCA_000152105.1 	2757 	ensemblgenomes 	2015-02-18.050317 	data 	cellular organisms;Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis complex;Mycobacterium tuberculosis;Mycobacterium;Tuberculosis
Mycobacterium_tuberculosis_sumu007_GCA_000177875.2 	2758 	ensemblgenomes 	2015-02-18.050324 	data 	cellular organisms;Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis complex;Mycobacterium tuberculosis;Mycobacterium;Tuberculosis
Mycobacterium_tuberculosis_sumu009_GCA_000177915.2 	2759 	ensemblgenomes 	2015-02-18.050330 	data 	cellular organisms;Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis complex;Mycobacterium tuberculosis;Mycobacterium;Tuberculosis
Mycobacterium_tuberculosis_sumu011_GCA_000177955.2 	2760 	ensemblgenomes 	2015-02-18.050337 	data 	cellular organisms;Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis complex;Mycobacterium tuberculosis;Mycobacterium;Tuberculosis
Mycobacterium_tuberculosis_uid185758 	2761 	NCBI 	2015-02-18.050343 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
Mycobacterium_ulcerans_Agy99_uid16230 	2762 	NCBI 	2015-02-18.050350 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium
Mycobacterium_ulcerans_Agy99_uid62939 	2763 	NCBI 	2015-02-18.050357 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium
Mycobacterium_vaccae_atcc_25954_GCA_000295825.1 	2764 	ensemblgenomes 	2015-02-19.084710 	data 	cellular organisms;Bacteria;Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Mycobacteriaceae;Mycobacterium;Mycobacterium vaccae;Mycobacterium;Vaccae
Mycobacterium_vanbaalenii_PYR_1_uid58463 	2765 	NCBI 	2015-02-18.050404 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium
Mycobacterium_yongonense_05_1390_uid189649 	2766 	NCBI 	2015-02-18.050410 	data 	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Corynebacterineae; Mycobacteriaceae; Mycobacterium; Mycobacterium avium complex (MAC)
Mycoplasma_agalactiae_14628_GCA_000266865.1 	2767 	ensemblgenomes 	2015-02-21.235706 	data 	cellular organisms;Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma agalactiae;Mycoplasma;Agalactiae
Mycoplasma_agalactiae_GCA_000089865.1 	2768 	ensemblgenomes 	2015-02-18.050417 	data 	cellular organisms;Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma;Agalactiae
Mycoplasma_agalactiae_PG2_uid16095 	2769 	NCBI 	2015-02-18.050424 	data 	Bacteria; Tenericutes; Mollicutes; Mycoplasmataceae; Mycoplasma
Mycoplasma_agalactiae_PG2_uid61619 	2770 	NCBI 	2015-02-18.050431 	data 	Bacteria; Tenericutes; Mollicutes; Mycoplasmataceae; Mycoplasma
Mycoplasma_agalactiae_uid46679 	2771 	NCBI 	2015-02-18.050438 	data 	Bacteria; Tenericutes; Mollicutes; Mycoplasmataceae; Mycoplasma
Mycoplasma_anatis_1340_GCA_000221305.2 	2772 	ensemblgenomes 	2015-02-18.050444 	data 	cellular organisms;Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma anatis;Mycoplasma;Anatis
Mycoplasma_arthritidis_158L3_1_uid58005 	2773 	NCBI 	2015-02-18.050451 	data 	Bacteria; Tenericutes; Mollicutes; Mycoplasmataceae; Mycoplasma
Mycoplasma_bovis_HB0801_uid168665 	2774 	NCBI 	2015-02-18.050458 	data 	Bacteria; Tenericutes; Mollicutes; Mycoplasmataceae; Mycoplasma
Mycoplasma_bovis_Hubei_1_uid68691 	2775 	NCBI 	2015-02-18.050505 	data 	Bacteria; Tenericutes; Mollicutes; Mycoplasmataceae; Mycoplasma
Mycoplasma_bovis_PG45_uid60859 	2776 	NCBI 	2015-02-18.050511 	data 	Bacteria; Tenericutes; Mollicutes; Mycoplasmataceae; Mycoplasma
Mycoplasma_bovis_hubei_1_GCA_000219375.1 	2777 	ensemblgenomes 	2015-02-18.050518 	data 	cellular organisms;Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma bovis;Mycoplasma;Bovis
Mycoplasma_canis_pg_14_GCA_000258925.1 	2778 	ensemblgenomes 	2015-02-18.050525 	data 	cellular organisms;Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma canis;Mycoplasma;Canis
Mycoplasma_canis_uf33_GCA_000258965.1 	2779 	ensemblgenomes 	2015-02-18.050531 	data 	cellular organisms;Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma canis;Mycoplasma;Canis
Mycoplasma_capricolum_ATCC_27343_uid58525 	2780 	NCBI 	2015-02-18.050538 	data 	Bacteria; Tenericutes; Mollicutes; Mycoplasmataceae; Mycoplasma
Mycoplasma_conjunctivae_GCA_000026765.1 	2781 	ensemblgenomes 	2015-02-18.050544 	data 	cellular organisms;Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma;Conjunctivae
Mycoplasma_conjunctivae_HRC_581_uid32285 	2782 	NCBI 	2015-02-18.050551 	data 	Bacteria; Tenericutes; Mollicutes; Mycoplasmataceae; Mycoplasma
